,Alternates,BlockIDs,Condition,Correct,EndTime,HIT,Iteration,Number,OptionOrder,OptionResources,OptionTexts,PageID,PageResources,PageText,Permutation,Segment,SelectedID,SelectedPosition,SelectedText,StartTime,TrialNumber,UniqueID,Version,Violates,Wordbank,WorkerID,alternates,nasal_segment,segment,voice_segment,ReactionTime
89,,"[u'402', u'400']",,,1425429388003,debug672C0D,2,,,,,126,[u'static/images/stim/mushroom-pl.png'],fetapfa means: ,0,,,,,1425429387645,89,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,358
90,,"[u'402', u'400']",voice,[True],1425429388985,debug672C0D,2,"[u'singular', u'singular']","[u'13', u'12']","[[], []]","[u'poneb', u'sangod']",15,[u'static/images/stim/apple.png'],Which word is represented by this picture?,0,,[u'12'],[1],[u'sangod'],1425429388006,90,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,979
91,,"[u'402', u'400']",,,1425429389339,debug672C0D,2,,,,,14,[u'static/images/stim/apple.png'],sangod means:,0,,,,,1425429388987,91,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,352
92,,"[u'402', u'400']",voice,[True],1425429390387,debug672C0D,2,"[u'singular', u'singular']","[u'0', u'1']","[[], []]","[u'bupfud', u'sangod']",3,[u'static/images/stim/octopus.png'],Which word is represented by this picture?,0,,[u'0'],[0],[u'bupfud'],1425429389342,92,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1045
93,,"[u'402', u'400']",,,1425429390723,debug672C0D,2,,,,,2,[u'static/images/stim/octopus.png'],bupfud means:,0,,,,,1425429390389,93,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,334
94,,"[u'402', u'400']",both,[True],1425429391657,debug672C0D,2,"[u'singular', u'singular']","[u'324', u'325']","[[], []]","[u'labap', u'pufsit']",327,[u'static/images/stim/turkey.png'],Which word is represented by this picture?,0,,[u'324'],[0],[u'labap'],1425429390725,94,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,932
95,,"[u'402', u'400']",,,1425429391986,debug672C0D,2,,,,,326,[u'static/images/stim/turkey.png'],labap means:,0,,,,,1425429391659,95,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,327
96,,"[u'402', u'400']",both,[True],1425429393169,debug672C0D,2,"[u'singular', u'singular']","[u'321', u'320']","[[], []]","[u'pufsit', u'nimol']",323,[u'static/images/stim/fish.png'],Which word is represented by this picture?,0,,[u'320'],[1],[u'nimol'],1425429391989,96,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1180
97,,"[u'402', u'400']",,,1425429393459,debug672C0D,2,,,,,322,[u'static/images/stim/fish.png'],nimol means:,0,,,,,1425429393171,97,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,288
98,,"[u'402', u'400']",voice,[True],1425429395066,debug672C0D,2,"[u'plural', u'plural']","[u'120', u'121']","[[], []]","[u'bupfutfa', u'bupfud']",123,[u'static/images/stim/octopus-pl.png'],Which word is represented by this picture?,0,,[u'120'],[0],[u'bupfutfa'],1425429393463,98,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1603
99,,"[u'402', u'400']",,,1425429395347,debug672C0D,2,,,,,122,[u'static/images/stim/octopus-pl.png'],bupfutfa means: ,0,,,,,1425429395068,99,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,279
100,,"[u'402', u'400']",voice,[True],1425429396793,debug672C0D,2,"[u'singular', u'singular']","[u'52', u'53']","[[], []]","[u'sangod', u'sangotfa']",55,[u'static/images/stim/apple.png'],Which word is represented by this picture?,0,,[u'52'],[0],[u'sangod'],1425429395350,100,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1443
101,,"[u'402', u'400']",,,1425429397170,debug672C0D,2,,,,,54,[u'static/images/stim/apple.png'],sangod means: ,0,,,,,1425429396795,101,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,375
102,,"[u'402', u'400']",voice,[True],1425429398273,debug672C0D,2,"[u'plural', u'plural']","[u'80', u'81']","[[], []]","[u'bupfutfa', u'ponepfa']",83,[u'static/images/stim/octopus-pl.png'],Which word is represented by this picture?,0,,[u'80'],[0],[u'bupfutfa'],1425429397172,102,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1101
103,,"[u'402', u'400']",,,1425429398586,debug672C0D,2,,,,,82,[u'static/images/stim/octopus-pl.png'],bupfutfa means:,0,,,,,1425429398274,103,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,312
104,,"[u'402', u'400']",nasal,[True],1425429400482,debug672C0D,2,"[u'singular', u'singular']","[u'176', u'177']","[[], []]","[u'pitang', u'sumen']",179,[u'static/images/stim/dragonfly.png'],Which word is represented by this picture?,0,,[u'176'],[0],[u'pitang'],1425429398588,104,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1894
105,,"[u'402', u'400']",,,1425429400930,debug672C0D,2,,,,,178,[u'static/images/stim/dragonfly.png'],pitang means:,0,,,,,1425429400484,105,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,446
106,,"[u'402', u'400']",voice,[True],1425429402266,debug672C0D,2,"[u'plural', u'plural']","[u'88', u'89']","[[], []]","[u'tamditfa', u'nemapfa']",91,[u'static/images/stim/tomato-pl.png'],Which word is represented by this picture?,0,,[u'88'],[0],[u'tamditfa'],1425429400935,106,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1331
107,,"[u'402', u'400']",,,1425429402537,debug672C0D,2,,,,,90,[u'static/images/stim/tomato-pl.png'],tamditfa means:,0,,,,,1425429402268,107,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,269
108,,"[u'402', u'400']",nasal,[True],1425429404666,debug672C0D,2,"[u'singular', u'singular']","[u'173', u'172']","[[], []]","[u'nangung', u'fangun']",175,[u'static/images/stim/snake.png'],Which word is represented by this picture?,0,,[u'172'],[1],[u'fangun'],1425429402539,108,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,2127
109,,"[u'402', u'400']",,,1425429405027,debug672C0D,2,,,,,174,[u'static/images/stim/snake.png'],fangun means:,0,,,,,1425429404668,109,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,359
110,,"[u'402', u'401']",both,[True],1425429407193,debug672C0D,1,"[u'plural', u'plural']","[u'376', u'377']","[[], []]","[u'fongemfa', u'nimolfa']",379,[u'static/images/stim/plant-pl.png'],Which word is represented by this picture?,0,,[u'376'],[0],[u'fongemfa'],1425429405031,110,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,2162
111,,"[u'402', u'401']",,,1425429407498,debug672C0D,1,,,,,378,[u'static/images/stim/plant-pl.png'],fongemfa means:,0,,,,,1425429407194,111,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,304
112,,"[u'402', u'401']",voice,[True],1425429408898,debug672C0D,1,"[u'plural', u'plural']","[u'157', u'156']","[[], []]","[u'lispeb', u'lispepfa']",159,[u'static/images/stim/rhino-pl.png'],Which word is represented by this picture?,0,,[u'156'],[1],[u'lispepfa'],1425429407502,112,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1396
113,,"[u'402', u'401']",,,1425429409226,debug672C0D,1,,,,,158,[u'static/images/stim/rhino-pl.png'],lispepfa means: ,0,,,,,1425429408900,113,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,326
114,,"[u'402', u'401']",both,[False],1425429411002,debug672C0D,1,"[u'singular', u'singular']","[u'333', u'332']","[[], []]","[u'fongem', u'pufsit']",335,[u'static/images/stim/potato.png'],Which word is represented by this picture?,0,,[u'333'],[0],[u'fongem'],1425429409229,114,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1773
115,,"[u'402', u'401']",,,1425429411362,debug672C0D,1,,,,,334,[u'static/images/stim/potato.png'],pufsit means:,0,,,,,1425429411004,115,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,358
116,,"[u'402', u'401']",both,[True],1425429412538,debug672C0D,1,"[u'singular', u'singular']","[u'340', u'341']","[[], []]","[u'nimol', u'nimolfa']",343,[u'static/images/stim/fish.png'],Which word is represented by this picture?,0,,[u'340'],[0],[u'nimol'],1425429411365,116,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1173
117,,"[u'402', u'401']",,,1425429412946,debug672C0D,1,,,,,342,[u'static/images/stim/fish.png'],nimol means: ,0,,,,,1425429412540,117,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,406
118,,"[u'402', u'401']",voice,[True],1425429414586,debug672C0D,1,"[u'singular', u'singular']","[u'25', u'24']","[[], []]","[u'bupfud', u'sobud']",27,[u'static/images/stim/envelope.png'],Which word is represented by this picture?,0,,[u'24'],[1],[u'sobud'],1425429412950,118,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1636
119,,"[u'402', u'401']",,,1425429415034,debug672C0D,1,,,,,26,[u'static/images/stim/envelope.png'],sobud means:,0,,,,,1425429414588,119,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,446
120,,"[u'402', u'401']",both,[True],1425429416481,debug672C0D,1,"[u'plural', u'plural']","[u'392', u'393']","[[], []]","[u'pufsitfa', u'pufsit']",395,[u'static/images/stim/potato-pl.png'],Which word is represented by this picture?,0,,[u'392'],[0],[u'pufsitfa'],1425429415038,120,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1443
121,,"[u'402', u'401']",,,1425429416778,debug672C0D,1,,,,,394,[u'static/images/stim/potato-pl.png'],pufsitfa means: ,0,,,,,1425429416482,121,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,296
122,,"[u'402', u'401']",nasal,[True],1425429418170,debug672C0D,1,"[u'singular', u'singular']","[u'181', u'180']","[[], []]","[u'fangun', u'lobon']",183,[u'static/images/stim/leaf.png'],Which word is represented by this picture?,0,,[u'180'],[1],[u'lobon'],1425429416782,122,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1388
123,,"[u'402', u'401']",,,1425429418577,debug672C0D,1,,,,,182,[u'static/images/stim/leaf.png'],lobon means:,0,,,,,1425429418172,123,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,405
124,,"[u'402', u'401']",nasal,[False],1425429421481,debug672C0D,1,"[u'singular', u'singular']","[u'197', u'196']","[[], []]","[u'sumen', u'buspang']",199,[u'static/images/stim/violin.png'],Which word is represented by this picture?,0,,[u'197'],[0],[u'sumen'],1425429418579,124,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,2902
125,,"[u'402', u'401']",,,1425429421866,debug672C0D,1,,,,,198,[u'static/images/stim/violin.png'],buspang means:,0,,,,,1425429421482,125,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,384
126,,"[u'402', u'401']",voice,[True],1425429424234,debug672C0D,1,"[u'plural', u'plural']","[u'108', u'109']","[[], []]","[u'milotfa', u'bupfutfa']",111,[u'static/images/stim/egg-pl.png'],Which word is represented by this picture?,0,,[u'108'],[0],[u'milotfa'],1425429421869,126,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,2365
127,,"[u'402', u'401']",,,1425429424650,debug672C0D,1,,,,,110,[u'static/images/stim/egg-pl.png'],milotfa means:,0,,,,,1425429424236,127,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,414
128,,"[u'402', u'401']",voice,[True],1425429426552,debug672C0D,1,"[u'plural', u'plural']","[u'113', u'112']","[[], []]","[u'sangotfa', u'ponepfa']",115,[u'static/images/stim/parrot-pl.png'],Which word is represented by this picture?,0,,[u'112'],[1],[u'ponepfa'],1425429424653,128,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1899
129,,"[u'402', u'401']",,,1425429426882,debug672C0D,1,,,,,114,[u'static/images/stim/parrot-pl.png'],ponepfa means:,0,,,,,1425429426554,129,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,328
130,,"[u'402', u'401']",voice,[True],1425429428794,debug672C0D,1,"[u'singular', u'singular']","[u'33', u'32']","[[], []]","[u'tamdid', u'poneb']",35,[u'static/images/stim/parrot.png'],Which word is represented by this picture?,0,,[u'32'],[1],[u'poneb'],1425429426885,130,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1909
131,,"[u'402', u'401']",,,1425429429250,debug672C0D,1,,,,,34,[u'static/images/stim/parrot.png'],poneb means:,0,,,,,1425429428796,131,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,454
132,,"[u'402', u'401']",both,[True],1425429431568,debug672C0D,1,"[u'plural', u'plural']","[u'368', u'369']","[[], []]","[u'teldusfa', u'nimolfa']",371,[u'static/images/stim/mouse-pl.png'],Which word is represented by this picture?,0,,[u'368'],[0],[u'teldusfa'],1425429429258,132,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,2310
133,,"[u'402', u'401']",,,1425429432018,debug672C0D,1,,,,,370,[u'static/images/stim/mouse-pl.png'],teldusfa means:,0,,,,,1425429431573,133,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,445
134,,"[u'402', u'401']",voice,[True],1425429433178,debug672C0D,1,"[u'plural', u'plural']","[u'149', u'148']","[[], []]","[u'milod', u'milotfa']",151,[u'static/images/stim/egg-pl.png'],Which word is represented by this picture?,0,,[u'148'],[1],[u'milotfa'],1425429432020,134,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1158
135,,"[u'402', u'401']",,,1425429433482,debug672C0D,1,,,,,150,[u'static/images/stim/egg-pl.png'],milotfa means: ,0,,,,,1425429433180,135,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,302
136,,"[u'402', u'401']",nasal,[True],1425429435089,debug672C0D,1,"[u'singular', u'singular']","[u'188', u'189']","[[], []]","[u'demding', u'tinen']",191,[u'static/images/stim/knife.png'],Which word is represented by this picture?,0,,[u'188'],[0],[u'demding'],1425429433485,136,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1604
137,,"[u'402', u'401']",,,1425429435520,debug672C0D,1,,,,,190,[u'static/images/stim/knife.png'],demding means:,0,,,,,1425429435091,137,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,429
138,,"[u'402', u'401']",both,[False],1425429439386,debug672C0D,1,"[u'plural', u'plural']","[u'364', u'365']","[[], []]","[u'labapfa', u'pufsitfa']",367,[u'static/images/stim/turkey-pl.png'],Which word is represented by this picture?,0,,[u'365'],[1],[u'pufsitfa'],1425429435523,138,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,3863
139,,"[u'402', u'401']",,,1425429439707,debug672C0D,1,,,,,366,[u'static/images/stim/turkey-pl.png'],labapfa means:,0,,,,,1425429439387,139,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,320
140,,"[u'402', u'401']",nasal,[True],1425429441290,debug672C0D,1,"[u'singular', u'singular']","[u'193', u'192']","[[], []]","[u'lobon', u'solon']",195,[u'static/images/stim/hourglass.png'],Which word is represented by this picture?,0,,[u'192'],[1],[u'solon'],1425429439710,140,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1580
141,,"[u'402', u'401']",,,1425429441675,debug672C0D,1,,,,,194,[u'static/images/stim/hourglass.png'],solon means:,0,,,,,1425429441291,141,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,384
142,,"[u'402', u'401']",voice,[True],1425429442955,debug672C0D,1,"[u'singular', u'singular']","[u'68', u'69']","[[], []]","[u'milod', u'milotfa']",71,[u'static/images/stim/egg.png'],Which word is represented by this picture?,0,,[u'68'],[0],[u'milod'],1425429441678,142,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1277
143,,"[u'402', u'401']",,,1425429443283,debug672C0D,1,,,,,70,[u'static/images/stim/egg.png'],milod means: ,0,,,,,1425429442957,143,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,326
144,,"[u'402', u'401']",both,[True],1425429444620,debug672C0D,1,"[u'plural', u'plural']","[u'388', u'389']","[[], []]","[u'teldusfa', u'teldus']",391,[u'static/images/stim/mouse-pl.png'],Which word is represented by this picture?,0,,[u'388'],[0],[u'teldusfa'],1425429443286,144,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1334
145,,"[u'402', u'401']",,,1425429444987,debug672C0D,1,,,,,390,[u'static/images/stim/mouse-pl.png'],teldusfa means: ,0,,,,,1425429444622,145,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,365
146,,"[u'402', u'401']",voice,[True],1425429446235,debug672C0D,1,"[u'singular', u'singular']","[u'29', u'28']","[[], []]","[u'fetab', u'milod']",31,[u'static/images/stim/egg.png'],Which word is represented by this picture?,0,,[u'28'],[1],[u'milod'],1425429444991,146,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1244
147,,"[u'402', u'401']",,,1425429446585,debug672C0D,1,,,,,30,[u'static/images/stim/egg.png'],milod means:,0,,,,,1425429446237,147,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,348
148,,"[u'402', u'401']",both,[True],1425429448129,debug672C0D,1,"[u'singular', u'singular']","[u'349', u'348']","[[], []]","[u'teldusfa', u'teldus']",351,[u'static/images/stim/mouse.png'],Which word is represented by this picture?,0,,[u'348'],[1],[u'teldus'],1425429446588,148,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1541
149,,"[u'402', u'401']",,,1425429448491,debug672C0D,1,,,,,350,[u'static/images/stim/mouse.png'],teldus means: ,0,,,,,1425429448131,149,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,360
150,,"[u'402', u'401']",nasal,[True],1425429450154,debug672C0D,1,"[u'singular', u'singular']","[u'184', u'185']","[[], []]","[u'sumen', u'fangun']",187,[u'static/images/stim/onion.png'],Which word is represented by this picture?,0,,[u'184'],[0],[u'sumen'],1425429448494,150,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1660
151,,"[u'402', u'401']",,,1425429450539,debug672C0D,1,,,,,186,[u'static/images/stim/onion.png'],sumen means:,0,,,,,1425429450156,151,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,383
152,,"[u'402', u'401']",voice,[True],1425429452938,debug672C0D,1,"[u'singular', u'singular']","[u'20', u'21']","[[], []]","[u'dungib', u'bupfud']",23,[u'static/images/stim/hippopotamus.png'],Which word is represented by this picture?,0,,[u'20'],[0],[u'dungib'],1425429450542,152,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,2396
153,,"[u'402', u'401']",,,1425429453355,debug672C0D,1,,,,,22,[u'static/images/stim/hippopotamus.png'],dungib means:,0,,,,,1425429452940,153,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,415
154,,"[u'402', u'401']",nasal,[True],1425429454731,debug672C0D,2,"[u'singular', u'singular']","[u'180', u'181']","[[], []]","[u'lobon', u'buspang']",183,[u'static/images/stim/leaf.png'],Which word is represented by this picture?,0,,[u'180'],[0],[u'lobon'],1425429453358,154,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1373
155,,"[u'402', u'401']",,,1425429455107,debug672C0D,2,,,,,182,[u'static/images/stim/leaf.png'],lobon means:,0,,,,,1425429454732,155,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,375
156,,"[u'402', u'401']",both,[False],1425429456138,debug672C0D,1,"[u'plural', u'plural']","[u'373', u'372']","[[], []]","[u'teldusfa', u'pufsitfa']",375,[u'static/images/stim/potato-pl.png'],Which word is represented by this picture?,0,,[u'373'],[0],[u'teldusfa'],1425429455110,156,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1028
157,,"[u'402', u'401']",,,1425429456898,debug672C0D,1,,,,,374,[u'static/images/stim/potato-pl.png'],pufsitfa means:,0,,,,,1425429456140,157,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,758
158,,"[u'402', u'401']",both,[False],1425429457731,debug672C0D,1,"[u'singular', u'singular']","[u'357', u'356']","[[], []]","[u'fongemfa', u'fongem']",359,[u'static/images/stim/plant.png'],Which word is represented by this picture?,0,,[u'357'],[0],[u'fongemfa'],1425429456902,158,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,829
159,,"[u'402', u'401']",,,1425429458323,debug672C0D,1,,,,,358,[u'static/images/stim/plant.png'],fongem means: ,0,,,,,1425429457733,159,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,590
160,,"[u'402', u'401']",voice,[True],1425429459458,debug672C0D,1,"[u'singular', u'singular']","[u'73', u'72']","[[], []]","[u'ponepfa', u'poneb']",75,[u'static/images/stim/parrot.png'],Which word is represented by this picture?,0,,[u'72'],[1],[u'poneb'],1425429458325,160,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1133
161,,"[u'402', u'401']",,,1425429459811,debug672C0D,1,,,,,74,[u'static/images/stim/parrot.png'],poneb means: ,0,,,,,1425429459460,161,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,351
162,,"[u'402', u'401']",voice,[True],1425429462210,debug672C0D,1,"[u'plural', u'plural']","[u'100', u'101']","[[], []]","[u'dungipfa', u'milotfa']",103,[u'static/images/stim/hippopotamus-pl.png'],Which word is represented by this picture?,0,,[u'100'],[0],[u'dungipfa'],1425429459814,162,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,2396
163,,"[u'402', u'401']",,,1425429462626,debug672C0D,1,,,,,102,[u'static/images/stim/hippopotamus-pl.png'],dungipfa means:,0,,,,,1425429462213,163,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,413
164,,"[u'402', u'401']",voice,[True],1425429464210,debug672C0D,1,"[u'singular', u'singular']","[u'64', u'65']","[[], []]","[u'sobud', u'sobutfa']",67,[u'static/images/stim/envelope.png'],Which word is represented by this picture?,0,,[u'64'],[0],[u'sobud'],1425429462630,164,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1580
165,,"[u'402', u'401']",,,1425429464529,debug672C0D,1,,,,,66,[u'static/images/stim/envelope.png'],sobud means: ,0,,,,,1425429464212,165,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,317
166,,"[u'402', u'401']",both,[True],1425429466138,debug672C0D,1,"[u'singular', u'singular']","[u'328', u'329']","[[], []]","[u'teldus', u'fongem']",331,[u'static/images/stim/mouse.png'],Which word is represented by this picture?,0,,[u'328'],[0],[u'teldus'],1425429464531,166,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1607
167,,"[u'402', u'401']",,,1425429466545,debug672C0D,1,,,,,330,[u'static/images/stim/mouse.png'],teldus means:,0,,,,,1425429466140,167,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,405
168,,"[u'402', u'401']",voice,[False],1425429469249,debug672C0D,1,"[u'singular', u'singular']","[u'37', u'36']","[[], []]","[u'fetab', u'lispeb']",39,[u'static/images/stim/rhino.png'],Which word is represented by this picture?,0,,[u'37'],[0],[u'fetab'],1425429466548,168,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,2701
169,,"[u'402', u'401']",,,1425429469642,debug672C0D,1,,,,,38,[u'static/images/stim/rhino.png'],lispeb means:,0,,,,,1425429469250,169,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,392
170,,"[u'402', u'401']",both,[True],1425429470914,debug672C0D,1,"[u'plural', u'plural']","[u'385', u'384']","[[], []]","[u'labap', u'labapfa']",387,[u'static/images/stim/turkey-pl.png'],Which word is represented by this picture?,0,,[u'384'],[1],[u'labapfa'],1425429469645,170,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1269
171,,"[u'402', u'401']",,,1425429471194,debug672C0D,1,,,,,386,[u'static/images/stim/turkey-pl.png'],labapfa means: ,0,,,,,1425429470916,171,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,278
172,,"[u'402', u'401']",both,[True],1425429472434,debug672C0D,1,"[u'plural', u'plural']","[u'380', u'381']","[[], []]","[u'nimolfa', u'nimol']",383,[u'static/images/stim/fish-pl.png'],Which word is represented by this picture?,0,,[u'380'],[0],[u'nimolfa'],1425429471197,172,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1237
173,,"[u'402', u'401']",,,1425429472738,debug672C0D,1,,,,,382,[u'static/images/stim/fish-pl.png'],nimolfa means: ,0,,,,,1425429472436,173,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,302
174,,"[u'402', u'401']",voice,[True],1425429474234,debug672C0D,1,"[u'singular', u'singular']","[u'60', u'61']","[[], []]","[u'dungib', u'dungipfa']",63,[u'static/images/stim/hippopotamus.png'],Which word is represented by this picture?,0,,[u'60'],[0],[u'dungib'],1425429472742,174,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1492
175,,"[u'402', u'401']",,,1425429474530,debug672C0D,1,,,,,62,[u'static/images/stim/hippopotamus.png'],dungib means: ,0,,,,,1425429474236,175,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,294
176,,"[u'402', u'401']",voice,[True],1425429475566,debug672C0D,1,"[u'plural', u'plural']","[u'145', u'144']","[[], []]","[u'sobud', u'sobutfa']",147,[u'static/images/stim/envelope-pl.png'],Which word is represented by this picture?,0,,[u'144'],[1],[u'sobutfa'],1425429474532,176,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1034
177,,"[u'402', u'401']",,,1425429475931,debug672C0D,1,,,,,146,[u'static/images/stim/envelope-pl.png'],sobutfa means: ,0,,,,,1425429475567,177,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,364
178,,"[u'402', u'401']",voice,[True],1425429479032,debug672C0D,1,"[u'singular', u'singular']","[u'76', u'77']","[[], []]","[u'lispeb', u'lispepfa']",79,[u'static/images/stim/rhino.png'],Which word is represented by this picture?,0,,[u'76'],[0],[u'lispeb'],1425429475933,178,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,3099
179,,"[u'402', u'401']",,,1425429479394,debug672C0D,1,,,,,78,[u'static/images/stim/rhino.png'],lispeb means: ,0,,,,,1425429479034,179,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,360
