,Alternates,BlockIDs,Condition,Correct,EndTime,HIT,Iteration,Number,OptionOrder,OptionResources,OptionTexts,PageID,PageResources,PageText,Permutation,Segment,SelectedID,SelectedPosition,SelectedText,StartTime,TrialNumber,UniqueID,Version,Violates,Wordbank,WorkerID,alternates,nasal_segment,segment,voice_segment,ReactionTime
331,"[u'T', u'F']",[u'559'],pilot_nasal,[None],1425531628787,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,"[u'554', u'553']","[[], []]","[u'sengimfa', u'senginfa']",555,[],Which of these words do you think is the correct plural for this word? <br><br>sengin,0,"[u'n', u'n']",[u'554'],[0],[u'sengimfa'],1425531624891,331,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,3896
332,"[u'T', u'F']",[u'559'],pilot_nasal,[None],1425531631155,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,"[u'530', u'529']","[[], []]","[u'sapomfa', u'sapongfa']",531,[],Which of these words do you think is the correct plural for this word? <br><br>sapong,0,"[u'ng', u'ng']",[u'529'],[1],[u'sapongfa'],1425531628788,332,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,2367
333,"[u'F', u'T']",[u'559'],pilot_nasal,[None],1425531634243,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,"[u'541', u'542']","[[], []]","[u'fadungfa', u'fadumfa']",543,[],Which of these words do you think is the correct plural for this word? <br><br>fadung,0,"[u'ng', u'ng']",[u'541'],[0],[u'fadungfa'],1425531631156,333,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,3087
334,,[u'703'],,[None],1425531640377,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,[u'695'],[[]],[u''],696,[],What language do you speak at home?,0,,[u'695'],[0],[u'Lisp'],1425531634245,334,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,6132
335,,[u'703'],,[None],1425531669005,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,[u'701'],[[]],[u''],702,[],"This is a dry run of an experiment I'll run later. Do you have
any feedback for me about how hard it was, how long it was, or anything that
looked weird? Would you like to send me a secret message through the
interwebs?",0,,[u'701'],[0],[u'Each time I got the plural wrong in the train I knew I was wrong and just going too fast.'],1425531640380,335,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,28625
336,,[u'703'],,[None],1425531680372,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,"[u'568', u'569', u'570', u'571', u'572', u'573', u'574', u'575', u'576', u'577', u'578', u'579', u'580', u'581', u'582', u'583', u'584', u'585', u'586', u'587', u'588', u'589', u'590', u'591', u'592', u'593', u'594', u'595', u'596', u'597', u'598', u'599', u'600', u'601', u'602', u'603', u'604', u'605', u'606', u'607', u'608', u'609', u'610', u'611', u'612', u'613', u'614', u'615', u'616', u'617', u'618', u'619', u'620', u'621', u'622', u'623', u'624', u'625', u'626', u'627', u'628', u'629', u'630', u'631', u'632', u'633', u'634', u'635', u'636', u'637', u'638', u'639', u'640', u'641', u'642', u'643', u'644', u'645', u'646', u'647', u'648', u'649', u'650', u'651', u'652', u'653', u'654', u'655', u'656', u'657', u'658', u'659', u'660', u'661', u'662', u'663', u'664', u'665', u'666', u'667', u'668', u'669', u'670', u'671', u'672', u'673', u'674', u'675', u'676', u'677', u'678', u'679', u'680', u'681', u'682', u'683', u'684', u'685', u'686', u'687']","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119]",688,[],How old are you?,0,,[u'601'],[33],[33],1425531669015,336,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,11357
337,,[u'703'],,[None],1425531683120,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,"[u'690', u'689', u'691']","[[], [], []]","[u'female', u'male', u'other']",692,[],What is your sex?,0,,[u'689'],[1],[u'male'],1425531680375,337,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,2745
338,,[u'703'],,[None],1425531700837,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,[u'699'],[[]],[u''],700,[],"What information or strategies did you use to choose words in the
experimental questions?",0,,[u'699'],[0],[u'Sleep with the creator.'],1425531683123,338,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,17714
339,,[u'703'],,[None],1425531736137,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,[u'697'],[[]],[u''],698,[],Where do people typically think you're from?,0,,[u'697'],[0],"[u'24 Eastern Ave, Wakefield, MA, USA']",1425531700839,339,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,35298
340,,[u'703'],,[None],1425531739293,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,[u'693'],[[]],[u''],694,[],What is your native language?,0,,[u'693'],[0],[u'Lisp'],1425531736140,340,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,3153
341,,[u'567'],,,1425531740932,35ZRNT9RUIYAE1LIY6XYACVND1SO3W,1,,,,,566,[],Thank you for participating in this experiment!,0,,,,,1425531739294,341,A2B5GFYJGMOI36:3H7Z272LX77B2PL29FJFKIPC17FLP2,0,,,A2B5GFYJGMOI36,,,,,1638
342,,[u'561'],,,1425541354536,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,560,[],"During experimental questions, you will not be able to use your mouse. Use
the F key to choose the option on the left, the J key to choose the option
on the right, and the spacebar to move forward.",0,,,,,1425541347321,0,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,7215
343,,[u'563'],,,1425541429966,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,562,[],"In this part of the experiment, you will learn words
from a made-up language. Their meanings will be expressed through pictures.
<br><br>
You will see a picture with two words and be asked to choose which word has the
meaning shown by the picture. At first you will just be guessing, but that's
okay. Try to remember the right answer, and you'll get better with practice.
<br><br>
Remember: in this language, ""ng"" is always pronounced as in ""singer"", never
as in ""finger"".",0,,,,,1425541354539,1,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,75427
344,,"[u'402', u'400']",both,[False],1425541441302,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'320', u'321']","[[], []]","[u'labap', u'pufsit']",323,[u'static/images/stim/snake.png'],Which word is represented by this picture?,0,,[u'321'],[1],[u'pufsit'],1425541429974,2,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'common_words', u'common_words']",A2PBQ5XZ1FOTCJ,,,,,11328
345,,"[u'402', u'400']",,,1425541445237,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,322,[u'static/images/stim/snake.png'],labap means:,0,,,,,1425541441306,3,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,3931
346,,"[u'402', u'400']",voice,[False],1425541451123,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'137', u'136']","[[], []]","[u'milod', u'milotfa']",139,[u'static/images/stim/icecream-pl.png'],Which word is represented by this picture?,0,,[u'137'],[0],[u'milod'],1425541445239,4,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,5884
347,,"[u'402', u'400']",,,1425541453036,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,138,[u'static/images/stim/icecream-pl.png'],milotfa means: ,0,,,,,1425541451125,5,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1911
348,,"[u'402', u'400']",voice,[True],1425541457196,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'84', u'85']","[[], []]","[u'ponepfa', u'milotfa']",87,[u'static/images/stim/elephant-pl.png'],Which word is represented by this picture?,0,,[u'84'],[0],[u'ponepfa'],1425541453039,6,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,4157
349,,"[u'402', u'400']",,,1425541459540,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,86,[u'static/images/stim/elephant-pl.png'],ponepfa means:,0,,,,,1425541457197,7,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,2343
350,,"[u'402', u'400']",nasal,[False],1425541463507,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'176', u'177']","[[], []]","[u'lobon', u'buspang']",179,[u'static/images/stim/table.png'],Which word is represented by this picture?,0,,[u'177'],[1],[u'buspang'],1425541459543,8,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words2', u'words2']",A2PBQ5XZ1FOTCJ,,,,,3964
351,,"[u'402', u'400']",,,1425541464899,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,178,[u'static/images/stim/table.png'],lobon means:,0,,,,,1425541463509,9,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1390
352,,"[u'402', u'400']",nasal,[False],1425541469691,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'169', u'168']","[[], []]","[u'nangung', u'fangun']",171,[u'static/images/stim/mouse.png'],Which word is represented by this picture?,0,,[u'169'],[0],[u'nangung'],1425541464902,10,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words2', u'words2']",A2PBQ5XZ1FOTCJ,,,,,4789
353,,"[u'402', u'400']",,,1425541471306,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,170,[u'static/images/stim/mouse.png'],fangun means:,0,,,,,1425541469693,11,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1613
354,,"[u'402', u'400']",voice,[False],1425541475755,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'120', u'121']","[[], []]","[u'dungipfa', u'dungib']",123,[u'static/images/stim/dress-pl.png'],Which word is represented by this picture?,0,,[u'121'],[1],[u'dungib'],1425541471308,12,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,4447
355,,"[u'402', u'400']",,,1425541477275,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,122,[u'static/images/stim/dress-pl.png'],dungipfa means: ,0,,,,,1425541475756,13,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1519
356,,"[u'402', u'400']",voice,[True],1425541485162,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'129', u'128']","[[], []]","[u'lispeb', u'lispepfa']",131,[u'static/images/stim/mushroom-pl.png'],Which word is represented by this picture?,0,,[u'128'],[1],[u'lispepfa'],1425541477278,14,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,7884
357,,"[u'402', u'400']",,,1425541486786,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,130,[u'static/images/stim/mushroom-pl.png'],lispepfa means: ,0,,,,,1425541485164,15,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1622
358,,"[u'402', u'400']",voice,[False],1425541493922,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'45', u'44']","[[], []]","[u'ponepfa', u'poneb']",47,[u'static/images/stim/elephant.png'],Which word is represented by this picture?,0,,[u'45'],[0],[u'ponepfa'],1425541486789,16,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,7133
359,,"[u'402', u'400']",,,1425541495274,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,46,[u'static/images/stim/elephant.png'],poneb means: ,0,,,,,1425541493923,17,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1351
360,,"[u'402', u'400']",voice,[True],1425541506689,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'80', u'81']","[[], []]","[u'dungipfa', u'tamditfa']",83,[u'static/images/stim/dress-pl.png'],Which word is represented by this picture?,0,,[u'80'],[0],[u'dungipfa'],1425541495277,18,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,11412
361,,"[u'402', u'400']",,,1425541508416,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,82,[u'static/images/stim/dress-pl.png'],dungipfa means:,0,,,,,1425541506691,19,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1725
362,,"[u'402', u'400']",voice,[True],1425541512313,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'96', u'97']","[[], []]","[u'milotfa', u'sangotfa']",99,[u'static/images/stim/icecream-pl.png'],Which word is represented by this picture?,0,,[u'96'],[0],[u'milotfa'],1425541508419,20,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,3894
363,,"[u'402', u'400']",,,1425541513433,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,98,[u'static/images/stim/icecream-pl.png'],milotfa means:,0,,,,,1425541512314,21,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1119
364,,"[u'402', u'400']",nasal,[True],1425541520224,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'165', u'164']","[[], []]","[u'demding', u'tinen']",167,[u'static/images/stim/kangaroo.png'],Which word is represented by this picture?,0,,[u'164'],[1],[u'tinen'],1425541513436,22,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words2', u'words2']",A2PBQ5XZ1FOTCJ,,,,,6788
365,,"[u'402', u'400']",,,1425541521639,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,166,[u'static/images/stim/kangaroo.png'],tinen means:,0,,,,,1425541520226,23,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1413
366,,"[u'402', u'400']",voice,[True],1425541524264,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'125', u'124']","[[], []]","[u'poneb', u'ponepfa']",127,[u'static/images/stim/elephant-pl.png'],Which word is represented by this picture?,0,,[u'124'],[1],[u'ponepfa'],1425541521641,24,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,2623
367,,"[u'402', u'400']",,,1425541525256,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,126,[u'static/images/stim/elephant-pl.png'],ponepfa means: ,0,,,,,1425541524267,25,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,989
368,,"[u'402', u'400']",voice,[True],1425541529968,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'49', u'48']","[[], []]","[u'lispepfa', u'lispeb']",51,[u'static/images/stim/mushroom.png'],Which word is represented by this picture?,0,,[u'48'],[1],[u'lispeb'],1425541525258,26,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,4710
369,,"[u'402', u'400']",,,1425541531384,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,50,[u'static/images/stim/mushroom.png'],lispeb means: ,0,,,,,1425541529969,27,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1415
370,,"[u'402', u'400']",voice,[True],1425541534607,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'5', u'4']","[[], []]","[u'milod', u'poneb']",7,[u'static/images/stim/elephant.png'],Which word is represented by this picture?,0,,[u'4'],[1],[u'poneb'],1425541531386,28,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,3221
371,,"[u'402', u'400']",,,1425541535471,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,6,[u'static/images/stim/elephant.png'],poneb means:,0,,,,,1425541534609,29,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,862
372,,"[u'402', u'400']",voice,[True],1425541538071,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'8', u'9']","[[], []]","[u'lispeb', u'poneb']",11,[u'static/images/stim/mushroom.png'],Which word is represented by this picture?,0,,[u'8'],[0],[u'lispeb'],1425541535474,30,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,2597
373,,"[u'402', u'400']",,,1425541538831,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,10,[u'static/images/stim/mushroom.png'],lispeb means:,0,,,,,1425541538073,31,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,758
374,,"[u'402', u'400']",nasal,[True],1425541543799,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'160', u'161']","[[], []]","[u'solon', u'mepfing']",163,[u'static/images/stim/hourglass.png'],Which word is represented by this picture?,0,,[u'160'],[0],[u'solon'],1425541538834,32,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words2', u'words2']",A2PBQ5XZ1FOTCJ,,,,,4965
375,,"[u'402', u'400']",,,1425541545063,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,162,[u'static/images/stim/hourglass.png'],solon means:,0,,,,,1425541543800,33,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1263
376,,"[u'402', u'400']",voice,[True],1425541547847,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'13', u'12']","[[], []]","[u'milod', u'nemab']",15,[u'static/images/stim/tomato.png'],Which word is represented by this picture?,0,,[u'12'],[1],[u'nemab'],1425541545066,34,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,2781
377,,"[u'402', u'400']",,,1425541548742,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,14,[u'static/images/stim/tomato.png'],nemab means:,0,,,,,1425541547849,35,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,893
378,,"[u'402', u'400']",voice,[True],1425541551022,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'52', u'53']","[[], []]","[u'nemab', u'nemapfa']",55,[u'static/images/stim/tomato.png'],Which word is represented by this picture?,0,,[u'52'],[0],[u'nemab'],1425541548744,36,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,2278
379,,"[u'402', u'400']",,,1425541552286,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,54,[u'static/images/stim/tomato.png'],nemab means: ,0,,,,,1425541551024,37,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1262
380,,"[u'402', u'400']",voice,[True],1425541554750,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'88', u'89']","[[], []]","[u'lispepfa', u'tamditfa']",91,[u'static/images/stim/mushroom-pl.png'],Which word is represented by this picture?,0,,[u'88'],[0],[u'lispepfa'],1425541552290,38,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,2460
381,,"[u'402', u'400']",,,1425541555598,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,90,[u'static/images/stim/mushroom-pl.png'],lispepfa means:,0,,,,,1425541554752,39,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,846
382,,"[u'402', u'400']",voice,[True],1425541558846,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'1', u'0']","[[], []]","[u'milod', u'dungib']",3,[u'static/images/stim/dress.png'],Which word is represented by this picture?,0,,[u'0'],[1],[u'dungib'],1425541555601,40,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,3245
383,,"[u'402', u'400']",,,1425541560454,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,2,[u'static/images/stim/dress.png'],dungib means:,0,,,,,1425541558847,41,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1607
384,,"[u'402', u'400']",voice,[True],1425541564046,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'93', u'92']","[[], []]","[u'lispepfa', u'nemapfa']",95,[u'static/images/stim/tomato-pl.png'],Which word is represented by this picture?,0,,[u'92'],[1],[u'nemapfa'],1425541560456,42,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,3590
385,,"[u'402', u'400']",,,1425541566662,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,94,[u'static/images/stim/tomato-pl.png'],nemapfa means:,0,,,,,1425541564048,43,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,2614
386,,"[u'402', u'400']",voice,[True],1425541569349,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'plural', u'plural']","[u'132', u'133']","[[], []]","[u'nemapfa', u'nemab']",135,[u'static/images/stim/tomato-pl.png'],Which word is represented by this picture?,0,,[u'132'],[0],[u'nemapfa'],1425541566664,44,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,2685
387,,"[u'402', u'400']",,,1425541570406,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,134,[u'static/images/stim/tomato-pl.png'],nemapfa means: ,0,,,,,1425541569351,45,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,1055
388,,"[u'402', u'400']",nasal,[True],1425541574173,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'173', u'172']","[[], []]","[u'nangung', u'sumen']",175,[u'static/images/stim/goose.png'],Which word is represented by this picture?,0,,[u'172'],[1],[u'sumen'],1425541570408,46,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words2', u'words2']",A2PBQ5XZ1FOTCJ,,,,,3765
389,,"[u'402', u'400']",,,1425541574884,375VSR8FVW9EW7KRB59B88573K0RZW,1,,,,,174,[u'static/images/stim/goose.png'],sumen means:,0,,,,,1425541574175,47,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,,A2PBQ5XZ1FOTCJ,,,,,709
390,,"[u'402', u'400']",voice,[True],1425541580511,375VSR8FVW9EW7KRB59B88573K0RZW,1,"[u'singular', u'singular']","[u'57', u'56']","[[], []]","[u'milotfa', u'milod']",59,[u'static/images/stim/icecream.png'],Which word is represented by this picture?,0,,[u'56'],[1],[u'milod'],1425541574887,48,A2PBQ5XZ1FOTCJ:3IX2EGZR7BJQJCDHJMBR9YCZY0YJRQ,0,,"[u'words1', u'words1']",A2PBQ5XZ1FOTCJ,,,,,5624
