,PageID,PageText,BlockIDs,StartTime,EndTime,Iteration,Condition,SelectedID,SelectedText,Correct,OptionOrder,SelectedPosition,UniqueID,TrialNumber,Version,Permutation,HIT,WorkerID,ReactionTime
85,270,"Which of these two words is more likely to be a word of the
language you just learned?",[u'337'],1422936357924,1422936358209,1,,[u'269'],[u'bogfep'],[None],"[u'269', u'268']",[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,85,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,285
86,300,"Which of these two words is more likely to be a word of the
language you just learned?",[u'337'],1422936358211,1422936358514,1,,[u'298'],[u'gafek'],[None],"[u'298', u'299']",[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,86,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,303
87,297,"Which of these two words is more likely to be a word of the
language you just learned?",[u'337'],1422936358517,1422936358810,1,,[u'295'],[u'nofut'],[None],"[u'295', u'296']",[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,87,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,293
88,321,"Which of these two words is more likely to be a word of the
language you just learned?",[u'337'],1422936358813,1422936359097,1,,[u'319'],[u'dufil'],[None],"[u'319', u'320']",[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,88,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,284
89,291,"Which of these two words is more likely to be a word of the
language you just learned?",[u'337'],1422936359099,1422936359385,1,,[u'290'],[u''],[None],"[u'290', u'289']",[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,89,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,286
90,312,"Which of these two words is more likely to be a word of the
language you just learned?",[u'337'],1422936359387,1422936359778,1,,[u'310'],[u'tefot'],[None],"[u'310', u'311']",[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,90,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,391
91,273,"Which of these two words is more likely to be a word of the
language you just learned?",[u'337'],1422936359781,1422936360082,1,,[u'272'],[u'gunfan'],[None],"[u'272', u'271']",[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,91,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,301
92,466,How old are you?,[u'477'],1422936360110,1422936364866,1,,[u'347'],[1],[None],"[u'346', u'347', u'348', u'349', u'350', u'351', u'352', u'353', u'354', u'355', u'356', u'357', u'358', u'359', u'360', u'361', u'362', u'363', u'364', u'365', u'366', u'367', u'368', u'369', u'370', u'371', u'372', u'373', u'374', u'375', u'376', u'377', u'378', u'379', u'380', u'381', u'382', u'383', u'384', u'385', u'386', u'387', u'388', u'389', u'390', u'391', u'392', u'393', u'394', u'395', u'396', u'397', u'398', u'399', u'400', u'401', u'402', u'403', u'404', u'405', u'406', u'407', u'408', u'409', u'410', u'411', u'412', u'413', u'414', u'415', u'416', u'417', u'418', u'419', u'420', u'421', u'422', u'423', u'424', u'425', u'426', u'427', u'428', u'429', u'430', u'431', u'432', u'433', u'434', u'435', u'436', u'437', u'438', u'439', u'440', u'441', u'442', u'443', u'444', u'445', u'446', u'447', u'448', u'449', u'450', u'451', u'452', u'453', u'454', u'455', u'456', u'457', u'458', u'459', u'460', u'461', u'462', u'463', u'464', u'465']",[1],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,92,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,4756
93,470,What is your sex?,[u'477'],1422936364872,1422936367798,1,,[u'468'],[u'female'],[None],"[u'467', u'468', u'469']",[1],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,93,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,2926
94,476,"What information or strategies did you use to choose words in the
experimental questions?",[u'477'],1422936367803,1422936391546,1,,[u'475'],[u'saw tomato twice in a row; easier this time (quarter of each)'],[None],[u'475'],[0],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,94,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,23743
95,474,What language do you speak most often?,[u'477'],1422936391549,1422936393392,1,,,,[],[u'473'],[],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,95,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,1843
96,472,What is your native language?,[u'477'],1422936393395,1422936394099,1,,,,[],[u'471'],[],A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,96,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,704
97,344,Thank you for participating in this experiment!,[u'345'],1422936394100,1422936395327,1,,,,,,,A2LD8A4LBTYELX:3FFJ6VRIL1O6O79C7R7CD1WCCSF0IW,97,0,1,3TX9T2ZCB91J431DAZJHV7DNU58WZ6,A2LD8A4LBTYELX,1227
